ID,age,cohort,capt,TL_mm,weight_g,sex,date,core,lifeyear,year,increment_um,rad_um,total_rad_um,quality,fish_ID,res_mean,Sr_mean,cluster,phenotype,area
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,2,2012,224.6,603.4,1705.7,3,BH-01556,1.10869663953548,0.00386670138888889,BW int saline|cold,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,3,2013,191,794.4,1705.7,3,BH-01556,0.856082398186612,0.00428884259259259,BW int saline|cold,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,4,2014,162.5,956.9,1705.7,3,BH-01556,1.14937672503447,0.00463895833333333,BW int saline|cold,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,5,2015,144.4,1101.3,1705.7,3,BH-01556,1.4361803418246,0.00420052083333333,BW int saline|cold,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,6,2016,132.6,1233.9,1705.7,3,BH-01556,0.975481144887151,0.00470009259259259,BW int saline|cold,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,7,2017,103.8,1337.7,1705.7,3,BH-01556,1.07881006227696,0.00519600694444445,BW int saline|cold,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,8,2018,144.4,1482.1,1705.7,3,BH-01556,0.980121557566933,0.00553541666666667,BW int saline|cold,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,9,2019,114.3,1596.4,1705.7,3,BH-01556,0.561013145353737,0.00554930555555556,BW int saline|cold,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,10,2020,109.3,1705.7,1705.7,3,BH-01556,-0.141237139293559,0.00562187500000001,BW int saline|cold,BW-resident,NRB
BH-01560,7,2013,BEG,820,,f,2020-02-08,167.5,1,2014,521.2,521.2,1446.2,3,BH-01560,-0.560857077023112,0.00402192857142857,BW int saline|cold,BW-resident,NRB
BH-01560,7,2013,BEG,820,,f,2020-02-08,167.5,2,2015,203,724.2,1446.2,3,BH-01560,1.03713294856617,0.0035745,BW int saline|cold,BW-resident,NRB
BH-01560,7,2013,BEG,820,,f,2020-02-08,167.5,3,2016,173.6,897.8,1446.2,3,BH-01560,1.54557377202572,0.00379611111111111,BW int saline|cold,BW-resident,NRB
BH-01560,7,2013,BEG,820,,f,2020-02-08,167.5,4,2017,167.2,1065,1446.2,3,BH-01560,1.32758655654112,0.00441833333333334,BW int saline|cold,BW-resident,NRB
BH-01560,7,2013,BEG,820,,f,2020-02-08,167.5,5,2018,160.7,1225.7,1446.2,3,BH-01560,-0.0366408856069048,0.00531916666666667,BW int saline|cold,BW-resident,NRB
BH-01560,7,2013,BEG,820,,f,2020-02-08,167.5,6,2019,113,1338.7,1446.2,3,BH-01560,0.853110565748343,0.00534605555555556,BW int saline|cold,BW-resident,NRB
BH-01567,2,2018,BEG,460,,m,2020-02-28,126.6,1,2019,476.7,476.7,745.8,3,BH-01567,-0.70769845042087,0.00401213403880071,BW Low saline|shift,Trans-habitat,NRB
BH-01567,2,2018,BEG,460,,m,2020-02-28,126.6,2,2020,269.1,745.8,745.8,3,BH-01567,1.74545063914801,0.00381597402597403,BW Low saline|shift,Trans-habitat,NRB
BH-01569,2,2018,BEG,550,,m,2020-02-28,171.4,1,2019,552.4,552.4,815.8,3,BH-01569,0.068717533419751,0.00343786764705883,BW Low saline|shift,Trans-habitat,NRB
BH-01569,2,2018,BEG,550,,m,2020-02-28,171.4,2,2020,263.4,815.8,815.8,3,BH-01569,0.426661066790283,0.00386769097222222,BW Low saline|shift,Trans-habitat,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,1,2011,423.1,423.1,1837.3,3,BH-01570,2.12234158378159,0.00280474747474748,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,2,2012,188.3,611.4,1837.3,3,BH-01570,1.71312519152853,0.00419375,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,3,2013,179.8,791.2,1837.3,3,BH-01570,0.884065666418685,0.00460611111111111,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,4,2014,209.4,1000.6,1837.3,3,BH-01570,0.558697460010641,0.005182,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,5,2015,150,1150.6,1837.3,3,BH-01570,1.0129746025909,0.00571481481481482,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,6,2016,129.6,1280.2,1837.3,3,BH-01570,1.0403203786848,0.00542611111111111,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,7,2017,144.4,1424.6,1837.3,3,BH-01570,1.23549651487066,0.00523333333333333,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,8,2018,143,1567.6,1837.3,3,BH-01570,0.519212839109492,0.00644911111111111,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,9,2019,140.9,1708.5,1837.3,3,BH-01570,1.4381425700138,0.00596666666666667,BW high saline|cold,BW-resident,NRB
BH-01570,10,2010,BEG,980,,f,,93.5,10,2020,128.8,1837.3,1837.3,3,BH-01570,1.16364221279251,0.00608047619047619,BW high saline|cold,BW-resident,NRB
BH-01571,2,2018,BEG,520,,f,2020-02-28,97.3,1,2019,517.9,517.9,799.2,3,BH-01571,-0.614617122266732,0.00318534757834758,BW Low saline|shift,Trans-habitat,NRB
BH-01571,2,2018,BEG,520,,f,2020-02-28,97.3,2,2020,281.3,799.2,799.2,3,BH-01571,1.10287305265614,0.00352635327635328,BW Low saline|shift,Trans-habitat,NRB
BH-01576,2,2018,BEG,570,,f,2020-02-28,180.9,1,2019,591.4,591.4,866.9,3,BH-01576,1.28759618472645,0.00302666245791246,BW int saline|cold,BW-resident,NRB
BH-01576,2,2018,BEG,570,,f,2020-02-28,180.9,2,2020,275.5,866.9,866.9,3,BH-01576,1.5506263978543,0.00444308754208754,BW int saline|cold,BW-resident,NRB
BH-01580,2,2018,BEG,490,,f,2020-02-28,88.6,1,2019,690.9,690.9,999.9,3,BH-01580,-0.894900042330529,0.00341010346378768,BW Low saline|shift,Trans-habitat,NRB
BH-01580,2,2018,BEG,490,,f,2020-02-28,88.6,2,2020,309,999.9,999.9,3,BH-01580,1.28018563814951,0.0038360202991453,BW Low saline|shift,Trans-habitat,NRB
BH-01582,7,2013,BEG,830,,f,,124.8,1,2014,434.6,434.6,1422.6,3,BH-01582,-0.280269824883241,0.00332998306233062,BW int saline|cold,BW-resident,NRB
BH-01582,7,2013,BEG,830,,f,,124.8,2,2015,245.4,680,1422.6,3,BH-01582,0.651195495445433,0.00431861788617886,BW int saline|cold,BW-resident,NRB
BH-01582,7,2013,BEG,830,,f,,124.8,3,2016,208.6,888.6,1422.6,3,BH-01582,0.545283545464659,0.00450420054200542,BW int saline|cold,BW-resident,NRB
BH-01582,7,2013,BEG,830,,f,,124.8,4,2017,163.3,1051.9,1422.6,3,BH-01582,1.26372044779138,0.00431867750677507,BW int saline|cold,BW-resident,NRB
BH-01582,7,2013,BEG,830,,f,,124.8,5,2018,117.7,1169.6,1422.6,3,BH-01582,0.584617980180831,0.00483731707317073,BW int saline|cold,BW-resident,NRB
BH-01582,7,2013,BEG,830,,f,,124.8,6,2019,116.8,1286.4,1422.6,3,BH-01582,0.848356230265872,0.00520010840108401,BW int saline|cold,BW-resident,NRB
BH-01582,7,2013,BEG,830,,f,,124.8,7,2020,136.2,1422.6,1422.6,3,BH-01582,0.597260309282488,0.00499683830171635,BW int saline|cold,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,1,2011,386.4,386.4,1646.9,3,BH-01585,-1.66980490376959,0.00339512987012987,BW high saline|warm,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,2,2012,212.2,598.6,1646.9,3,BH-01585,-0.410105637460219,0.00453702947845805,BW high saline|warm,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,3,2013,167.1,765.7,1646.9,3,BH-01585,-0.302087285380318,0.00454804761904762,BW high saline|warm,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,4,2014,142.9,908.6,1646.9,3,BH-01585,-0.430365047541751,0.00507009920634921,BW high saline|warm,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,5,2015,122.5,1031.1,1646.9,3,BH-01585,0.00983889167022565,0.00536621693121693,BW high saline|warm,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,6,2016,169.1,1200.2,1646.9,3,BH-01585,0.288083867106459,0.00573305555555556,BW high saline|warm,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,7,2017,111.3,1311.5,1646.9,3,BH-01585,0.239483989387898,0.00591214285714286,BW high saline|warm,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,8,2018,102.2,1413.7,1646.9,3,BH-01585,-0.168703639167103,0.00563775132275132,BW high saline|warm,BW-resident,NRB
BH-01585,10,2010,WB,760,,m,,194.7,9,2019,101.4,1515.1,1646.9,3,BH-01585,-0.83055342027306,0.00582565476190477,BW high saline|warm,BW-resident,NRB
BH-01588,10,2010,KJB,1050,,f,,175.4,1,2011,437.7,437.7,1774,3,BH-01588,-0.0294127790832573,0.00425497507122507,BW int saline|cold,BW-resident,NRB
